Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-08-07 00:00:00-03:00,32.231091225941896,32.91591040684011,32.11546895408341,32.71135330200195,26887326,0.0,0.0
2025-08-08 00:00:00-03:00,32.72025374269798,33.040433187475266,32.684679801941925,32.9337043762207,18329262,0.0,0.0
2025-08-11 00:00:00-03:00,32.738038821852356,33.236087888476135,32.67578094127807,33.13825607299805,22695226,0.0,0.0
2025-08-12 00:00:00-03:00,33.31614339262103,34.036540266289336,33.25388549213365,33.823089599609375,27812781,0.0,0.0
2025-08-13 00:00:00-03:00,33.725250907436454,33.90312759172971,33.48511982978569,33.502906799316406,22618491,0.0,0.0
2025-08-14 00:00:00-03:00,33.21830777416456,33.79640530257221,33.15605337523944,33.458438873291016,26818728,0.0,0.0
2025-08-15 00:00:00-03:00,33.34282302856445,33.645208521787374,33.218307243715856,33.34282302856445,19527976,0.0,0.0
2025-08-18 00:00:00-03:00,33.44064405278747,33.84975827052486,33.360602701528656,33.58294677734375,21658634,0.0,0.0
2025-08-19 00:00:00-03:00,33.14596680946935,33.15495024326985,32.22998823612187,32.607154846191406,40817973,0.352816,0.0
2025-08-20 00:00:00-03:00,32.57123500917187,32.80471960363833,32.37367003586947,32.62511444091797,16894884,0.0,0.0
2025-08-21 00:00:00-03:00,32.373673672819365,32.71492069756469,32.31979070656988,32.661041259765625,16147619,0.0,0.0
2025-08-22 00:00:00-03:00,32.77778613022674,33.60396580194458,32.679003624762615,33.577022552490234,32623087,0.0,0.0
2025-08-25 00:00:00-03:00,33.65784321094111,33.74764580397973,33.32557608661356,33.40639877319336,11064054,0.0,0.0
2025-08-26 00:00:00-03:00,33.451300477877794,33.487223634496445,32.82268581423453,33.1818962097168,22088247,0.0,0.0
2025-08-27 00:00:00-03:00,33.04718528837377,33.75662253095258,32.91248317572847,33.73866271972656,12612968,0.0,0.0
2025-08-28 00:00:00-03:00,33.981135694420715,34.77139220234864,33.87337328295551,34.439125061035156,25167947,0.0,0.0
2025-08-29 00:00:00-03:00,34.54688622563081,34.70852807276929,34.412184098273656,34.56484603881836,32600942,0.0,0.0
2025-09-01 00:00:00-03:00,34.67054781007964,35.10179520127749,34.5807040152352,34.841251373291016,14863209,0.017136,0.0
2025-09-02 00:00:00-03:00,34.27523546482951,34.571718919626605,34.10453190689714,34.24828338623047,24358676,0.0,0.0
2025-09-03 00:00:00-03:00,34.24828861480638,34.40102061358726,33.80805714353646,33.951805114746094,20686108,0.0,0.0
2025-09-04 00:00:00-03:00,33.942815164225635,34.45492229677365,33.70023940199153,34.08656311035156,15877244,0.0,0.0
2025-09-05 00:00:00-03:00,34.42798066364783,34.87719622038649,34.221340942736816,34.46391677856445,15664343,0.0,0.0
2025-09-08 00:00:00-03:00,34.4639048645817,34.508828522767836,33.933829702454496,34.302188873291016,11800195,0.0,0.0
2025-09-09 00:00:00-03:00,34.47288639123985,34.47288639123985,33.96077931748252,34.00570297241211,19497179,0.0,0.0
2025-09-10 00:00:00-03:00,34.01468957198666,34.4549209492194,33.96078188800458,34.032657623291016,14517129,0.0,0.0
2025-09-11 00:00:00-03:00,34.18539462155294,34.80531366321962,34.09555435180664,34.09555435180664,18078972,0.0,0.0
2025-09-12 00:00:00-03:00,33.88891015462237,33.92484625773142,33.47562731852301,33.58344268798828,22589754,0.0,0.0
2025-09-15 00:00:00-03:00,33.70023723131749,34.30218811519773,33.6103934469998,34.14046859741211,14196181,0.0,0.0
2025-09-16 00:00:00-03:00,34.31117248901998,34.365080177731784,33.84398899384124,34.050628662109375,19993536,0.0,0.0
2025-09-17 00:00:00-03:00,34.07757888648528,34.87718543671158,34.01469070482558,34.53578186035156,25226348,0.0,0.0
2025-09-18 00:00:00-03:00,34.53578741306958,34.63461524449363,34.284224055776654,34.58070755004883,15433005,0.0,0.0
2025-09-19 00:00:00-03:00,34.589687134965885,35.03890609741211,34.54476700375589,35.03890609741211,26702853,0.0,0.0
2025-09-22 00:00:00-03:00,34.796325673079984,34.91312154051712,34.39203038499114,34.53578186035156,18325039,0.0,0.0
2025-09-23 00:00:00-03:00,34.56273677412982,35.25453153963317,34.56273677412982,35.08382797241211,16930110,0.0,0.0
2025-09-24 00:00:00-03:00,35.09281459874801,35.16469034765022,34.778363051146606,34.85023880004883,18713452,0.0,0.0
2025-09-25 00:00:00-03:00,34.86820743582233,35.056879073541246,34.562739910484495,34.57172393798828,15146768,0.0,0.0
2025-09-26 00:00:00-03:00,34.62562813540957,34.913124046628994,34.580704472358825,34.74242401123047,12786935,0.0,0.0
2025-09-29 00:00:00-03:00,35.11078259958387,35.36234595532081,34.9131269379583,34.94008255004883,19124422,0.0,0.0
2025-09-30 00:00:00-03:00,35.39827866045899,35.48812245529129,34.787343679654825,35.1017951965332,33263438,0.0,0.0
2025-10-01 00:00:00-03:00,35.288437405435204,35.423262228660505,34.42555288613012,34.47049331665039,25519177,0.017136,0.0
2025-10-02 00:00:00-03:00,34.5334136390459,34.785090672061536,34.057030897560885,34.09298324584961,17094601,0.0,0.0
2025-10-03 00:00:00-03:00,34.075008494229316,34.344661712646484,33.90423130106362,34.344661712646484,17766985,0.0,0.0
2025-10-06 00:00:00-03:00,34.33567101646863,34.380611450291205,33.94916915893555,33.94916915893555,14832309,0.0,0.0
2025-10-07 00:00:00-03:00,33.904228763946044,33.913213319056105,33.23009753418214,33.40986633300781,20705472,0.0,0.0
2025-10-08 00:00:00-03:00,33.48176640584672,33.6615351798596,33.3020011634981,33.4727783203125,15395204,0.0,0.0
2025-10-09 00:00:00-03:00,33.63457874075149,33.63457874075149,33.221112583420826,33.41885757446289,18067539,0.0,0.0
2025-10-10 00:00:00-03:00,33.589629469375616,33.760410170592834,33.28402394342428,33.382896423339844,23250808,0.0,0.0
2025-10-13 00:00:00-03:00,33.508738811420635,33.73344804406822,33.508738811420635,33.51772689819336,8194989,0.0,0.0
2025-10-14 00:00:00-03:00,33.42783986937245,34.01208665363119,33.42783986937245,33.661537170410156,21154861,0.0,0.0
2025-10-15 00:00:00-03:00,33.5446885198913,33.886246385382144,33.310991218853594,33.661537170410156,21972166,0.0,0.0
2025-10-16 00:00:00-03:00,33.54469035396671,33.9761326353686,33.34694538638007,33.58064270019531,15847580,0.0,0.0
2025-10-17 00:00:00-03:00,33.391888972362594,33.81433963075456,33.26604869865945,33.69749450683594,17469315,0.0,0.0
2025-10-20 00:00:00-03:00,33.81434258021785,34.470497670338816,33.77839023126078,34.29971694946289,19114019,0.0,0.0
2025-10-21 00:00:00-03:00,34.299716989896076,34.36263713231005,33.94917099215666,33.97613525390625,14013871,0.0,0.0
2025-10-22 00:00:00-03:00,34.09298336975956,34.25477600097656,33.92220618310259,34.25477600097656,13890374,0.0,0.0
2025-10-23 00:00:00-03:00,34.380618573721215,34.461514903027755,34.048048699533744,34.22781753540039,11432588,0.0,0.0
2025-10-24 00:00:00-03:00,34.497466461894994,34.62330676309859,34.13793233011936,34.1828727722168,10169911,0.0,0.0
2025-10-27 00:00:00-03:00,34.44352905833823,34.70419061868477,34.32667687565655,34.47049331665039,11194349,0.0,0.0
2025-10-28 00:00:00-03:00,34.37162397378313,34.587345123291016,34.326680007497856,34.587345123291016,10478499,0.0,0.0
2025-10-29 00:00:00-03:00,34.65026418132103,35.51314875240528,34.65026418132103,35.360347747802734,27235466,0.0,0.0
2025-10-30 00:00:00-03:00,35.29743443724972,35.665956655906925,35.07272516436953,35.31541061401367,18657008,0.0,0.0
2025-10-31 00:00:00-03:00,35.45022964477539,35.621006810615874,35.34236554933532,35.45022964477539,16449821,0.0,0.0
2025-11-03 00:00:00-03:00,35.87975681222559,36.08658243644078,35.56502232030012,36.04161834716797,17968144,0.017136,0.0
2025-11-04 00:00:00-03:00,36.014640722110045,36.122549585950836,35.79882299442846,35.93370819091797,20386481,0.0,0.0
