Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,daily_return_pct,sma_21,sma_200
2025-08-11 00:00:00-04:00,181.80785936297343,183.59547178906817,180.01025048518693,181.81784057617188,138323200,0.0,0.0,0.005489978944483593,,
2025-08-12 00:00:00-04:00,182.7166509044063,184.234618174838,179.22130626788388,182.9163818359375,145485700,0.0,0.0,0.1093118391468886,,
2025-08-13 00:00:00-04:00,182.3770937521473,183.72530422356277,179.11145412417423,181.3484649658203,179871700,0.0,0.0,-0.5640120506168913,,
2025-08-14 00:00:00-04:00,179.51090820642335,182.7765629312542,179.22130065055427,181.77789306640625,129554000,0.0,0.0,1.2628674672939901,,
2025-08-15 00:00:00-04:00,181.6380820439347,181.658044469753,177.8031781362909,180.20997619628903,156602200,0.0,0.0,-0.7862370223113437,,
2025-08-18 00:00:00-04:00,180.359785616326,182.69666946783065,180.3497891649352,181.7678985595703,132008000,0.0,0.0,0.780724449428955,,
2025-08-19 00:00:00-04:00,182.1873495042791,182.25726371442747,175.25659293377495,175.40638732910156,185229200,0.0,0.0,-3.72197202145381,,
2025-08-20 00:00:00-04:00,174.93701244991922,175.76591033294957,168.57548977611862,175.1667022705078,215142700,0.0,0.0,0.13129858420003881,,
2025-08-21 00:00:00-04:00,174.61742144674352,176.66468235557974,173.57879631630271,174.7472381591797,140040900,0.0,0.0,0.07434350556811974,,
2025-08-22 00:00:00-04:00,172.38040151215634,178.35244288234992,170.97227338198675,177.7532501220703,172789400,0.0,0.0,3.116855839052607,,
2025-08-25 00:00:00-04:00,178.11278178635797,181.6680441727565,176.33515059315872,179.57083129882812,163012800,0.0,0.0,0.8186102635907679,,
2025-08-26 00:00:00-04:00,179.82049655621498,182.14739921043056,178.57215920342722,181.5282287597656,168688200,0.0,0.0,0.9496871804136929,,
2025-08-27 00:00:00-04:00,181.7379436715125,182.24727507184863,178.86178472902657,181.35845947265625,235518900,0.0,0.0,-0.2088084585914379,,
2025-08-28 00:00:00-04:00,180.5794881684096,184.22462699678687,176.17535050737845,179.9303436279297,281787800,0.0,0.0,-0.3594785582039711,,
2025-08-29 00:00:00-04:00,177.87308356836775,177.91302365652732,172.91967451951007,173.94830322265625,243257900,0.0,0.0,-2.2065060474441927,,
2025-09-02 00:00:00-04:00,169.77389508693437,172.15073449446965,166.997593786357,170.5528564453125,231164900,0.0,0.0,0.45882281135109215,,
2025-09-03 00:00:00-04:00,170.83246833565184,172.18067877773825,168.6553752976972,170.39305114746094,164424900,0.0,0.0,-0.25722111989129276,,
2025-09-04 00:00:00-04:00,170.34313981864827,171.6314173426514,169.18467902530818,171.4316864013672,141670100,0.0,0.0,0.6390316533309263,,
2025-09-05 00:00:00-04:00,167.8065026792569,168.80517258283567,163.8517783946414,166.7978515625,224441400,0.0,0.0,-0.6010798751254776,,
2025-09-08 00:00:00-04:00,167.32715219255022,170.73262035939155,167.12742125141602,168.0861358642578,163769100,0.0,0.0,0.4535926547259964,,
2025-09-09 00:00:00-04:00,168.86509051949955,170.7525760297424,166.51822538667548,170.53286743164062,157548400,0.0,0.0,0.9876386569955345,176.52584039597284,
2025-09-10 00:00:00-04:00,176.40506201448144,179.05153132643002,175.23661998400823,177.09414672851562,226852000,0.0,0.0,0.3906263834864399,176.30090259370348,
2025-09-11 00:00:00-04:00,179.45110250300584,180.05034427267074,176.2551819566126,176.94430541992188,151159300,0.01,0.0,-1.396924871521465,176.01651800246466,
2025-09-12 00:00:00-04:00,177.5435664999128,178.37251110105626,176.22524055900428,177.593505859375,124911000,0.0,0.0,0.02812794653543538,175.83771042596726,
2025-09-15 00:00:00-04:00,175.44622258887705,178.62217970015598,174.28769658655634,177.52357482910156,147061600,0.0,0.0,1.1840393082114802,175.63512384323846,
2025-09-16 00:00:00-04:00,176.77453647764895,177.27389957504343,174.15787872389456,174.65724182128906,140737800,0.0,0.0,-1.197737354343223,175.37070792061942,
